[ 2017-03-29T08:52:24+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Index/login | INFO: Tag[ route_check ] --START--
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8] Undefined variable: lastFilter 9f5e017137adf3f7a6a03cb338f1ed99.php 第 48 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8] Undefined variable: total_pro 9f5e017137adf3f7a6a03cb338f1ed99.php 第 71 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | NOTIC: [8] Undefined variable: lastFilter 9f5e017137adf3f7a6a03cb338f1ed99.php 第 91 行.
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Run ParseTemplate Behavior [ RunTime:0.034002s ]
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.034002s ]
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Tag[ view_filter ] --START--
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006000s ]
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Tag[ view_end ] --START--
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Run ShowPageTrace Behavior [ RunTime:0.001000s ]
[ 2017-03-29T08:54:36+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Financial/reimDetail&parentchooseid=14117 | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | INFO: Tag[ route_check ] --START--
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | INFO: Tag[ app_begin ] --START--
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_CITY') b where table_name='ERP_CITY' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_city WHERE ISVALID=-1 AND ID = 1) thinkphp )  WHERE (numrow>0 AND numrow<=1) [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_city WHERE ISVALID=-1) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_GROUP') b where table_name='ERP_GROUP' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_group WHERE LOAN_GROUPID='2' and LOAN_GROUPSTATUS=1 and LOAN_GROUPDEL=0) thinkphp )  WHERE (numrow>0 AND numrow<=1) [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_ROLE') b where table_name='ERP_ROLE' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 699 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: SELECT * FROM (SELECT thinkphp.*, rownum AS numrow FROM (SELECT   * FROM erp_role WHERE  LOAN_ROLECONTROL='Purchasing' and LOAN_ROLEACTION='details' and LOAN_ROLEDISPLAY=0 and LOAN_PARAM is not null ) thinkphp )  [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: ischildren ExtendAction.class.php 第 157 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [2] Missing argument 1 for Form::__construct(), called in D:\wamp64\www\branches\oms-2.7.0\adminpack\Lib\Action\Admin\PurchasingAction.class.php on line 65 and defined Form.php 第 136 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Use of undefined constant Field - assumed 'Field' Form.php 第 142 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: childrenformno Form.php 第 531 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: select * from FORM  where FORMNO=137 [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: select * from FORMLIST where FORMNO =137 order by GRIDQUEUE ASC [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_PURCHASE_LIST') b where table_name='ERP_PURCHASE_LIST' and a.column_name=b.column_name(+) [ RunTime:0.000000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | SQL: select a.column_name,data_type,decode(nullable,'Y',0,1) notnull,data_default,decode(a.column_name,b.column_name,1,0) pk from user_tab_columns a,(select column_name from user_constraints c,user_cons_columns col where c.constraint_name=col.constraint_name and c.constraint_type='P'and c.table_name='ERP_PURCHASE_REQUISITION') b where table_name='ERP_PURCHASE_REQUISITION' and a.column_name=b.column_name(+) [ RunTime:0.001000s ]
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: parentchooseid Form.php 第 555 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: faction Form.php 第 660 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: faction Form.php 第 662 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: faction Form.php 第 664 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: faction Form.php 第 666 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: faction Form.php 第 669 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: faction Form.php 第 671 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: faction Form.php 第 673 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: faction Form.php 第 675 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: faction Form.php 第 677 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: showForm Form.php 第 681 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: sort1 Form.php 第 1182 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: sort1_t Form.php 第 1183 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: sort2 Form.php 第 1184 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: sort2_t Form.php 第 1185 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: sort3 Form.php 第 1186 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: sort3_t Form.php 第 1187 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined variable: sortSql Form.php 第 1194 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search1 Form.php 第 1222 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search1_s Form.php 第 1223 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search1_t Form.php 第 1224 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search1_t_type Form.php 第 1225 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search1_t_select Form.php 第 1226 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search2 Form.php 第 1228 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search2_s Form.php 第 1229 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search2_t Form.php 第 1230 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search2_t_type Form.php 第 1231 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search2_t_select Form.php 第 1232 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search3 Form.php 第 1234 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search3_s Form.php 第 1235 行.
[ 2017-03-29T08:57:12+08:00 ] /branches/oms-2.7.0/adminpack/index.php?s=/Purchasing/details/prjid/0/TAB_NUMBER/2 | NOTIC: [8] Undefined index: search3_t Form.php 第 1236 行.
